date,location,lat,lon,rainfall_mm,humidity_pct,solar_radiation_wm2,temp_c,temp_max_c,temp_min_c,wind_speed_10m_mps,cloud_cover_pct
2023-07-13,jetty_secondary,-0.525,117.255,0.58,86.34,14.85,26.93,27.9,25.96,4.53,96.9
2023-07-14,jetty_secondary,-0.525,117.255,0.55,83.91,16.53,27.14,28.66,25.74,3.08,94.73
2023-07-15,jetty_secondary,-0.525,117.255,0.66,82.19,10.44,27.49,29.06,25.98,2.26,96.0
2023-07-16,jetty_secondary,-0.525,117.255,0.75,86.65,8.15,26.95,28.03,26.03,3.28,91.82
2023-07-17,jetty_secondary,-0.525,117.255,0.53,86.48,17.82,27.34,29.01,25.58,4.53,84.02
2023-07-18,jetty_secondary,-0.525,117.255,0.21,83.6,12.54,27.77,29.33,25.99,2.43,93.95
2023-07-19,jetty_secondary,-0.525,117.255,3.29,84.9,16.67,27.9,29.33,26.5,3.36,84.45
2023-07-20,jetty_secondary,-0.525,117.255,13.5,86.25,14.1,27.79,29.09,26.7,4.09,91.07
2023-07-21,jetty_secondary,-0.525,117.255,15.1,87.29,11.59,27.35,28.62,26.31,4.16,98.8
2023-07-22,jetty_secondary,-0.525,117.255,0.95,86.83,17.18,27.24,28.92,25.83,4.18,89.56
2023-07-23,jetty_secondary,-0.525,117.255,0.31,85.09,15.37,27.28,29.1,25.76,4.62,89.8
2023-07-24,jetty_secondary,-0.525,117.255,0.49,84.66,20.5,27.5,29.27,25.92,5.03,57.83
2023-07-25,jetty_secondary,-0.525,117.255,0.11,82.55,19.42,27.75,29.76,26.21,4.92,70.83
2023-07-26,jetty_secondary,-0.525,117.255,0.05,82.51,18.79,27.7,29.94,25.83,4.83,31.34
2023-07-27,jetty_secondary,-0.525,117.255,0.07,82.68,20.74,27.43,29.33,25.96,5.92,40.68
2023-07-28,jetty_secondary,-0.525,117.255,0.01,82.03,21.67,27.42,29.87,25.34,5.22,34.45
2023-07-29,jetty_secondary,-0.525,117.255,0.01,81.29,22.76,27.39,29.96,25.35,5.01,25.43
2023-07-30,jetty_secondary,-0.525,117.255,0.03,82.05,21.53,27.55,30.21,25.38,4.08,35.69
2023-07-31,jetty_secondary,-0.525,117.255,0.02,79.22,20.47,28.13,30.58,25.8,2.69,43.59
2023-08-01,jetty_secondary,-0.525,117.255,0.05,81.39,19.72,28.12,30.33,26.27,3.51,51.2
2023-08-02,jetty_secondary,-0.525,117.255,0.15,83.33,21.42,28.17,30.14,26.52,4.4,30.47
2023-08-03,jetty_secondary,-0.525,117.255,0.03,80.38,22.84,28.0,30.19,25.94,3.23,38.12
2023-08-04,jetty_secondary,-0.525,117.255,0.48,84.13,18.75,27.49,28.69,26.14,2.94,51.77
2023-08-05,jetty_secondary,-0.525,117.255,7.78,81.97,17.99,27.98,29.94,26.12,2.71,57.65
2023-08-06,jetty_secondary,-0.525,117.255,5.57,83.27,21.35,27.94,29.44,26.55,3.35,35.76
2023-08-07,jetty_secondary,-0.525,117.255,0.93,83.32,20.68,27.49,28.97,26.29,4.94,43.88
2023-08-08,jetty_secondary,-0.525,117.255,0.22,81.14,21.29,27.63,30.08,25.47,4.73,38.72
2023-08-09,jetty_secondary,-0.525,117.255,0.36,80.13,20.49,27.71,29.83,25.83,4.74,52.97
2023-08-10,jetty_secondary,-0.525,117.255,0.53,81.8,19.41,27.65,29.34,26.18,4.44,73.43
2023-08-11,jetty_secondary,-0.525,117.255,9.17,84.38,14.93,27.26,28.68,26.21,5.16,89.52
2023-08-12,jetty_secondary,-0.525,117.255,3.36,82.76,18.16,27.23,29.15,25.73,4.3,87.58
2023-08-13,jetty_secondary,-0.525,117.255,0.23,78.89,19.95,27.84,30.11,25.7,3.66,73.56
2023-08-14,jetty_secondary,-0.525,117.255,0.63,79.52,20.08,27.94,29.95,26.32,4.21,72.37
2023-08-15,jetty_secondary,-0.525,117.255,0.17,81.96,18.03,27.86,29.83,26.22,4.29,88.91
2023-08-16,jetty_secondary,-0.525,117.255,0.33,83.27,19.99,27.43,29.18,26.05,4.09,82.84
2023-08-17,jetty_secondary,-0.525,117.255,0.42,83.56,21.49,27.38,28.97,25.97,4.45,50.36
2023-08-18,jetty_secondary,-0.525,117.255,0.55,83.58,19.59,27.29,28.8,25.95,4.38,77.11
2023-08-19,jetty_secondary,-0.525,117.255,0.27,81.99,20.29,27.63,29.4,25.83,4.06,75.45
2023-08-20,jetty_secondary,-0.525,117.255,0.18,79.2,21.29,28.17,30.53,26.08,3.31,75.99
2023-08-21,jetty_secondary,-0.525,117.255,1.44,76.66,21.98,28.5,30.76,26.42,3.04,58.88
2023-08-22,jetty_secondary,-0.525,117.255,1.48,76.72,17.13,28.5,30.6,26.64,3.08,80.51
2023-08-23,jetty_secondary,-0.525,117.255,4.31,80.69,12.87,28.05,29.46,26.71,3.09,83.65
2023-08-24,jetty_secondary,-0.525,117.255,8.08,81.85,17.05,27.92,29.65,26.54,2.98,73.88
2023-08-25,jetty_secondary,-0.525,117.255,16.52,83.96,18.95,27.64,28.92,26.62,3.53,76.32
2023-08-26,jetty_secondary,-0.525,117.255,0.96,83.29,15.23,27.67,29.81,26.01,5.12,73.11
2023-08-27,jetty_secondary,-0.525,117.255,0.5,80.57,21.33,27.95,30.33,25.8,5.75,56.44
2023-08-28,jetty_secondary,-0.525,117.255,0.24,80.8,18.63,27.87,30.21,25.6,4.92,73.75
2023-08-29,jetty_secondary,-0.525,117.255,0.02,78.76,23.28,28.01,30.53,26.15,5.32,33.53
2023-08-30,jetty_secondary,-0.525,117.255,0.0,79.55,22.96,27.98,30.95,25.59,4.61,28.03
2023-08-31,jetty_secondary,-0.525,117.255,0.0,79.37,22.2,28.15,30.9,25.7,4.83,32.12
2023-09-01,jetty_secondary,-0.525,117.255,0.02,79.72,21.04,28.04,30.36,26.34,5.43,40.36
2023-09-02,jetty_secondary,-0.525,117.255,0.0,75.48,22.05,27.85,30.63,25.54,5.74,28.61
2023-09-03,jetty_secondary,-0.525,117.255,0.0,76.67,19.07,27.93,30.89,25.85,5.77,69.1
2023-09-04,jetty_secondary,-0.525,117.255,0.02,76.08,21.97,28.31,31.25,25.69,3.95,48.17
2023-09-05,jetty_secondary,-0.525,117.255,0.57,78.21,19.78,28.61,31.1,26.29,3.22,70.97
2023-09-06,jetty_secondary,-0.525,117.255,28.22,80.83,18.97,28.41,30.48,26.79,3.84,81.62
2023-09-07,jetty_secondary,-0.525,117.255,14.91,78.68,16.9,28.44,30.62,26.75,4.03,92.27
2023-09-08,jetty_secondary,-0.525,117.255,0.58,78.74,20.66,28.19,30.47,26.41,4.02,76.3
2023-09-09,jetty_secondary,-0.525,117.255,0.22,77.51,17.08,28.21,30.47,26.47,4.07,94.33
2023-09-10,jetty_secondary,-0.525,117.255,0.5,78.95,18.32,28.33,30.78,26.48,3.5,79.65
2023-09-11,jetty_secondary,-0.525,117.255,15.99,81.23,12.4,27.93,29.74,26.67,2.47,79.56
2023-09-12,jetty_secondary,-0.525,117.255,9.99,81.34,13.12,27.19,28.54,26.1,2.14,98.55
2023-09-13,jetty_secondary,-0.525,117.255,1.18,77.25,21.51,27.82,30.21,25.77,2.95,76.26
2023-09-14,jetty_secondary,-0.525,117.255,0.62,74.61,17.08,28.58,30.93,26.61,1.42,81.92
2023-09-15,jetty_secondary,-0.525,117.255,1.19,79.52,20.98,28.3,30.26,26.53,3.65,70.33
2023-09-16,jetty_secondary,-0.525,117.255,0.53,77.04,19.59,28.68,30.41,26.93,1.8,76.67
2023-09-17,jetty_secondary,-0.525,117.255,14.21,80.64,17.78,28.12,29.29,26.98,1.6,73.87
2023-09-18,jetty_secondary,-0.525,117.255,7.61,81.73,16.58,28.16,30.06,26.74,2.7,85.05
2023-09-19,jetty_secondary,-0.525,117.255,3.6,80.8,12.86,28.08,29.72,26.94,4.03,83.8
2023-09-20,jetty_secondary,-0.525,117.255,0.63,80.33,17.42,28.21,30.46,26.53,4.96,68.48
2023-09-21,jetty_secondary,-0.525,117.255,0.29,78.12,23.44,28.59,31.13,26.96,5.99,57.1
2023-09-22,jetty_secondary,-0.525,117.255,0.31,76.57,21.79,28.34,31.3,26.26,5.57,64.81
2023-09-23,jetty_secondary,-0.525,117.255,0.85,77.14,19.66,28.32,30.81,26.1,3.92,87.43
2023-09-24,jetty_secondary,-0.525,117.255,0.65,78.85,23.35,28.44,31.13,26.42,4.65,34.84
2023-09-25,jetty_secondary,-0.525,117.255,0.09,79.54,22.95,28.31,31.18,25.9,4.57,23.31
2023-09-26,jetty_secondary,-0.525,117.255,0.32,74.99,23.87,28.71,31.66,26.54,4.37,18.14
2023-09-27,jetty_secondary,-0.525,117.255,0.06,73.36,22.81,28.77,31.94,26.04,3.8,52.57
2023-09-28,jetty_secondary,-0.525,117.255,0.19,71.8,23.55,29.11,32.18,26.11,2.07,44.82
2023-09-29,jetty_secondary,-0.525,117.255,0.74,73.88,21.81,29.36,32.19,26.8,3.03,60.81
2023-09-30,jetty_secondary,-0.525,117.255,0.55,76.19,18.59,28.87,31.34,27.02,5.1,82.59
2023-10-01,jetty_secondary,-0.525,117.255,0.06,75.97,18.8,28.7,31.29,26.85,5.15,87.18
2023-10-02,jetty_secondary,-0.525,117.255,0.05,75.65,20.14,28.95,31.88,26.48,4.28,85.65
2023-10-03,jetty_secondary,-0.525,117.255,0.11,75.57,20.65,29.05,31.62,27.04,3.5,72.86
2023-10-04,jetty_secondary,-0.525,117.255,0.22,73.84,22.87,29.28,31.89,26.89,2.61,40.63
2023-10-05,jetty_secondary,-0.525,117.255,0.35,70.9,21.94,29.62,32.26,27.27,1.91,40.9
2023-10-06,jetty_secondary,-0.525,117.255,11.87,72.79,18.19,29.52,31.7,27.9,2.47,48.35
2023-10-07,jetty_secondary,-0.525,117.255,9.57,73.36,20.95,29.51,31.71,27.26,1.89,48.92
2023-10-08,jetty_secondary,-0.525,117.255,4.92,70.66,21.76,29.52,31.47,27.99,1.25,56.04
2023-10-09,jetty_secondary,-0.525,117.255,1.33,70.84,21.68,29.88,32.56,27.66,2.14,48.64
2023-10-10,jetty_secondary,-0.525,117.255,0.58,76.6,17.55,29.01,30.68,27.69,4.57,70.44
2023-10-11,jetty_secondary,-0.525,117.255,0.27,78.05,21.23,28.61,30.33,26.91,3.07,69.97
2023-10-12,jetty_secondary,-0.525,117.255,10.14,73.62,18.34,29.28,31.84,26.86,1.66,80.68
2023-10-13,jetty_secondary,-0.525,117.255,6.58,77.27,21.25,28.98,31.08,27.34,2.9,59.7
2023-10-14,jetty_secondary,-0.525,117.255,4.93,75.72,17.49,29.07,31.05,27.15,2.87,92.58
2023-10-15,jetty_secondary,-0.525,117.255,3.96,74.69,21.08,29.33,31.44,27.4,2.02,75.35
2023-10-16,jetty_secondary,-0.525,117.255,2.63,75.73,20.33,29.13,31.22,27.36,1.65,60.24
2023-10-17,jetty_secondary,-0.525,117.255,6.94,78.81,20.64,28.78,30.28,27.33,2.65,82.12
2023-10-18,jetty_secondary,-0.525,117.255,10.1,82.35,15.86,28.53,29.56,27.66,2.83,93.8
2023-10-19,jetty_secondary,-0.525,117.255,8.11,79.19,19.79,28.44,29.23,27.58,1.41,86.54
2023-10-20,jetty_secondary,-0.525,117.255,2.96,77.71,11.29,28.72,30.49,26.74,2.39,80.18
2023-10-21,jetty_secondary,-0.525,117.255,1.0,74.17,22.35,28.99,30.56,27.37,1.43,72.99
2023-10-22,jetty_secondary,-0.525,117.255,8.89,73.57,19.88,29.21,30.94,27.47,1.38,73.32
2023-10-23,jetty_secondary,-0.525,117.255,3.07,74.84,17.27,28.79,29.94,27.73,0.94,85.7
2023-10-24,jetty_secondary,-0.525,117.255,7.97,75.28,15.3,28.9,30.44,27.56,1.58,91.06
2023-10-25,jetty_secondary,-0.525,117.255,1.69,78.89,22.97,28.5,30.36,26.99,2.64,53.2
2023-10-26,jetty_secondary,-0.525,117.255,1.29,78.16,19.56,28.39,29.95,26.54,2.05,61.76
2023-10-27,jetty_secondary,-0.525,117.255,0.4,73.38,22.65,29.25,31.66,27.65,1.3,36.78
2023-10-28,jetty_secondary,-0.525,117.255,0.11,68.42,23.3,29.68,32.03,27.71,1.73,19.43
2023-10-29,jetty_secondary,-0.525,117.255,0.57,66.89,21.09,30.17,32.43,27.94,1.59,62.9
2023-10-30,jetty_secondary,-0.525,117.255,3.53,65.53,21.03,30.5,32.82,28.2,1.3,32.46
2023-10-31,jetty_secondary,-0.525,117.255,1.28,67.14,21.95,30.59,32.88,28.39,2.03,30.27
2023-11-01,jetty_secondary,-0.525,117.255,11.01,69.89,20.79,30.31,32.21,28.44,1.68,58.07
2023-11-02,jetty_secondary,-0.525,117.255,9.6,77.08,12.98,29.12,29.74,28.1,1.66,98.0
2023-11-03,jetty_secondary,-0.525,117.255,7.1,73.1,17.46,28.93,30.45,27.31,1.8,91.68
2023-11-04,jetty_secondary,-0.525,117.255,13.38,72.48,12.16,28.88,30.06,27.95,0.91,78.38
2023-11-05,jetty_secondary,-0.525,117.255,1.62,69.53,24.76,30.01,32.61,27.79,1.42,39.28
2023-11-06,jetty_secondary,-0.525,117.255,3.45,72.74,20.14,29.69,31.39,28.4,1.35,77.37
2023-11-07,jetty_secondary,-0.525,117.255,6.18,76.13,18.9,29.19,30.21,28.25,1.58,87.11
2023-11-08,jetty_secondary,-0.525,117.255,3.23,75.88,20.58,29.3,30.73,27.96,1.94,76.85
2023-11-09,jetty_secondary,-0.525,117.255,0.51,77.45,8.35,28.88,29.82,28.0,1.76,97.25
2023-11-10,jetty_secondary,-0.525,117.255,0.47,73.98,23.98,29.35,31.33,27.44,1.45,37.83
2023-11-11,jetty_secondary,-0.525,117.255,12.33,77.89,16.78,28.72,29.77,27.54,1.29,74.55
2023-11-12,jetty_secondary,-0.525,117.255,1.98,76.66,21.19,28.67,30.05,27.12,1.32,79.23
2023-11-13,jetty_secondary,-0.525,117.255,1.41,78.62,14.0,28.59,29.45,27.69,1.48,92.87
2023-11-14,jetty_secondary,-0.525,117.255,0.69,78.34,18.76,28.72,30.19,27.59,1.84,77.17
2023-11-15,jetty_secondary,-0.525,117.255,19.59,77.31,21.66,29.3,31.38,27.02,1.87,55.6
2023-11-16,jetty_secondary,-0.525,117.255,10.46,78.6,16.39,29.15,30.33,27.85,1.92,92.4
2023-11-17,jetty_secondary,-0.525,117.255,6.47,72.97,19.79,29.62,31.36,28.0,1.0,73.23
2023-11-18,jetty_secondary,-0.525,117.255,4.84,79.53,11.92,28.73,29.92,27.96,1.49,91.39
2023-11-19,jetty_secondary,-0.525,117.255,3.6,79.44,15.55,28.69,29.74,27.42,1.88,83.47
2023-11-20,jetty_secondary,-0.525,117.255,3.48,80.72,18.46,28.68,30.27,27.22,2.39,75.36
2023-11-21,jetty_secondary,-0.525,117.255,5.11,81.8,12.21,28.65,29.88,27.46,2.11,91.05
2023-11-22,jetty_secondary,-0.525,117.255,0.81,78.09,22.13,29.18,31.12,27.44,1.7,68.8
2023-11-23,jetty_secondary,-0.525,117.255,1.36,79.84,17.87,29.07,30.71,27.69,2.37,74.16
2023-11-24,jetty_secondary,-0.525,117.255,2.7,78.96,9.25,27.83,29.5,26.79,4.09,98.78
2023-11-25,jetty_secondary,-0.525,117.255,31.95,77.65,20.21,28.43,30.29,26.46,2.97,77.67
2023-11-26,jetty_secondary,-0.525,117.255,31.03,79.19,10.12,28.29,29.73,27.17,2.11,94.41
2023-11-27,jetty_secondary,-0.525,117.255,3.63,78.07,8.47,28.08,29.33,26.65,1.35,97.0
2023-11-28,jetty_secondary,-0.525,117.255,2.39,74.7,17.36,28.94,30.99,27.43,1.26,74.31
2023-11-29,jetty_secondary,-0.525,117.255,1.91,81.46,18.66,28.2,29.45,27.05,2.26,87.78
2023-11-30,jetty_secondary,-0.525,117.255,0.9,83.85,20.99,28.21,29.31,27.2,3.16,81.49
2023-12-01,jetty_secondary,-0.525,117.255,5.38,80.11,18.11,28.66,30.26,27.14,2.3,89.4
2023-12-02,jetty_secondary,-0.525,117.255,4.02,81.12,15.74,28.18,29.33,27.22,2.27,96.53
2023-12-03,jetty_secondary,-0.525,117.255,1.57,82.7,19.03,28.13,29.31,26.9,3.04,71.41
2023-12-04,jetty_secondary,-0.525,117.255,4.89,74.22,16.77,28.66,30.28,26.91,1.29,91.83
2023-12-05,jetty_secondary,-0.525,117.255,1.53,76.88,13.43,28.64,29.77,27.23,1.23,89.89
2023-12-06,jetty_secondary,-0.525,117.255,9.36,79.02,19.93,28.51,29.45,27.71,0.93,78.51
2023-12-07,jetty_secondary,-0.525,117.255,6.23,78.13,20.73,28.95,30.64,27.14,1.36,83.88
2023-12-08,jetty_secondary,-0.525,117.255,4.59,80.61,18.73,27.76,28.61,26.7,2.16,89.62
2023-12-09,jetty_secondary,-0.525,117.255,1.11,78.89,12.64,28.29,29.99,26.73,2.04,97.42
2023-12-10,jetty_secondary,-0.525,117.255,2.34,80.37,19.17,28.57,30.75,26.93,2.13,86.83
2023-12-11,jetty_secondary,-0.525,117.255,8.23,83.79,11.65,27.96,28.99,27.07,2.01,99.71
2023-12-12,jetty_secondary,-0.525,117.255,5.15,82.08,21.69,28.15,29.51,26.83,2.91,74.22
2023-12-13,jetty_secondary,-0.525,117.255,4.89,80.99,16.35,28.22,30.3,26.63,3.53,92.36
2023-12-14,jetty_secondary,-0.525,117.255,1.35,80.19,19.66,28.42,30.42,26.69,2.71,97.6
2023-12-15,jetty_secondary,-0.525,117.255,0.64,79.77,20.11,28.76,30.88,26.96,2.79,85.57
2023-12-16,jetty_secondary,-0.525,117.255,12.98,82.76,17.46,28.36,29.75,27.12,2.97,94.16
2023-12-17,jetty_secondary,-0.525,117.255,16.2,82.67,18.98,28.19,29.42,27.11,3.18,94.95
2023-12-18,jetty_secondary,-0.525,117.255,8.02,78.31,15.88,28.5,29.68,27.34,1.5,94.67
2023-12-19,jetty_secondary,-0.525,117.255,12.08,82.09,14.25,27.79,28.98,27.03,2.73,97.21
2023-12-20,jetty_secondary,-0.525,117.255,4.83,83.07,20.26,28.06,29.83,26.28,2.64,65.95
2023-12-21,jetty_secondary,-0.525,117.255,5.66,82.39,17.4,27.99,28.9,27.0,2.19,83.53
2023-12-22,jetty_secondary,-0.525,117.255,1.63,77.21,16.28,28.9,30.83,27.11,1.5,92.38
2023-12-23,jetty_secondary,-0.525,117.255,0.87,80.42,16.95,28.59,30.01,27.4,2.39,95.04
2023-12-24,jetty_secondary,-0.525,117.255,0.74,81.41,22.7,28.53,30.53,27.04,3.59,46.67
2023-12-25,jetty_secondary,-0.525,117.255,29.87,82.24,22.16,28.34,29.92,26.93,3.34,75.49
2023-12-26,jetty_secondary,-0.525,117.255,11.5,79.01,14.23,28.33,29.86,26.75,2.34,94.64
2023-12-27,jetty_secondary,-0.525,117.255,4.17,82.1,20.4,28.37,29.69,27.07,2.82,68.66
2023-12-28,jetty_secondary,-0.525,117.255,3.37,84.69,21.16,28.29,29.34,27.17,4.0,69.31
2023-12-29,jetty_secondary,-0.525,117.255,1.13,84.61,22.05,28.34,29.62,26.85,3.87,63.24
2023-12-30,jetty_secondary,-0.525,117.255,0.32,82.47,18.56,28.59,30.31,26.75,2.93,91.22
2023-12-31,jetty_secondary,-0.525,117.255,2.38,83.77,18.51,28.7,30.02,27.48,2.79,85.61
2024-01-01,jetty_secondary,-0.525,117.255,13.41,83.98,19.6,28.63,29.74,27.5,2.45,82.6
2024-01-02,jetty_secondary,-0.525,117.255,17.29,81.74,17.96,28.55,29.75,27.46,1.76,97.4
2024-01-03,jetty_secondary,-0.525,117.255,4.57,80.37,18.85,28.76,30.66,27.42,3.17,96.21
2024-01-04,jetty_secondary,-0.525,117.255,5.0,80.26,22.13,28.88,30.9,27.17,3.52,65.85
2024-01-05,jetty_secondary,-0.525,117.255,14.41,84.53,13.28,27.68,28.3,26.88,2.59,93.32
2024-01-06,jetty_secondary,-0.525,117.255,4.34,83.45,16.61,27.79,29.44,26.32,3.05,97.63
2024-01-07,jetty_secondary,-0.525,117.255,2.12,80.33,18.35,28.26,30.07,26.5,3.04,92.49
2024-01-08,jetty_secondary,-0.525,117.255,3.59,82.3,8.45,28.06,29.18,26.75,2.59,98.91
2024-01-09,jetty_secondary,-0.525,117.255,1.02,79.82,17.02,28.14,29.4,27.32,2.21,97.34
2024-01-10,jetty_secondary,-0.525,117.255,0.39,80.2,20.58,28.67,30.64,26.69,3.42,86.14
2024-01-11,jetty_secondary,-0.525,117.255,4.88,83.7,21.02,28.44,30.01,26.99,3.6,77.13
2024-01-12,jetty_secondary,-0.525,117.255,2.87,82.92,20.22,28.28,29.67,26.76,2.5,90.11
2024-01-13,jetty_secondary,-0.525,117.255,6.17,81.39,16.65,28.21,29.94,27.0,2.0,98.79
2024-01-14,jetty_secondary,-0.525,117.255,4.67,84.25,14.36,27.85,29.48,26.56,3.73,99.62
2024-01-15,jetty_secondary,-0.525,117.255,11.06,82.96,17.98,27.68,29.29,26.16,3.77,99.19
2024-01-16,jetty_secondary,-0.525,117.255,5.18,82.99,13.68,27.08,28.59,26.05,3.83,99.47
2024-01-17,jetty_secondary,-0.525,117.255,0.84,79.83,17.61,27.67,29.95,25.56,3.55,99.38
2024-01-18,jetty_secondary,-0.525,117.255,3.21,82.48,19.99,28.17,30.26,26.02,3.87,98.97
2024-01-19,jetty_secondary,-0.525,117.255,4.59,81.73,15.32,28.03,29.3,26.77,3.13,98.8
2024-01-20,jetty_secondary,-0.525,117.255,4.17,82.47,17.42,27.25,28.11,26.26,1.81,99.52
2024-01-21,jetty_secondary,-0.525,117.255,5.49,81.47,17.63,27.63,29.4,26.31,2.81,97.49
2024-01-22,jetty_secondary,-0.525,117.255,5.02,84.84,21.66,27.66,29.27,26.26,3.62,77.84
2024-01-23,jetty_secondary,-0.525,117.255,21.66,78.03,14.18,28.59,30.69,27.02,1.16,98.38
2024-01-24,jetty_secondary,-0.525,117.255,9.46,80.89,12.88,27.31,28.29,26.33,3.2,99.19
2024-01-25,jetty_secondary,-0.525,117.255,7.0,85.25,20.39,27.65,29.18,26.1,4.16,92.97
2024-01-26,jetty_secondary,-0.525,117.255,1.46,84.82,22.76,27.99,29.71,26.51,4.79,74.23
2024-01-27,jetty_secondary,-0.525,117.255,0.13,81.98,20.25,28.15,30.21,26.27,4.86,88.42
2024-01-28,jetty_secondary,-0.525,117.255,0.07,82.54,23.13,27.78,29.62,25.9,5.0,76.87
2024-01-29,jetty_secondary,-0.525,117.255,0.02,80.79,21.34,28.07,30.01,26.18,4.06,86.93
2024-01-30,jetty_secondary,-0.525,117.255,0.05,82.54,23.98,28.03,29.75,26.24,4.03,59.55
2024-01-31,jetty_secondary,-0.525,117.255,3.62,83.3,22.48,28.16,29.76,26.47,3.2,64.69
2024-02-01,jetty_secondary,-0.525,117.255,2.49,81.47,20.79,28.28,29.52,26.78,1.82,81.76
2024-02-02,jetty_secondary,-0.525,117.255,5.25,82.43,14.32,27.98,28.73,27.02,1.42,97.15
2024-02-03,jetty_secondary,-0.525,117.255,3.84,83.26,14.86,27.67,28.62,26.76,2.15,97.72
2024-02-04,jetty_secondary,-0.525,117.255,9.81,79.49,16.57,28.04,29.0,26.46,1.5,96.16
2024-02-05,jetty_secondary,-0.525,117.255,10.17,80.76,20.1,27.73,28.54,26.59,1.33,90.86
2024-02-06,jetty_secondary,-0.525,117.255,7.13,79.05,21.0,28.03,28.95,27.21,1.46,94.38
2024-02-07,jetty_secondary,-0.525,117.255,6.64,83.14,14.38,27.68,28.95,26.76,1.99,98.07
2024-02-08,jetty_secondary,-0.525,117.255,1.81,78.75,21.69,28.19,30.0,26.7,1.4,88.96
2024-02-09,jetty_secondary,-0.525,117.255,10.68,79.69,16.19,28.65,30.38,27.49,2.14,86.99
2024-02-10,jetty_secondary,-0.525,117.255,9.12,83.97,13.02,28.0,29.57,26.64,4.1,98.87
2024-02-11,jetty_secondary,-0.525,117.255,4.48,85.13,13.99,27.77,29.37,26.32,3.35,99.37
2024-02-12,jetty_secondary,-0.525,117.255,7.53,86.2,7.35,27.54,28.37,26.64,3.44,99.42
2024-02-13,jetty_secondary,-0.525,117.255,2.41,84.81,22.46,27.35,28.54,26.43,4.37,85.31
2024-02-14,jetty_secondary,-0.525,117.255,0.55,82.74,24.8,28.24,30.43,26.4,5.5,48.37
2024-02-15,jetty_secondary,-0.525,117.255,0.65,84.66,21.87,28.08,29.95,26.24,5.8,73.12
2024-02-16,jetty_secondary,-0.525,117.255,0.09,79.42,24.6,28.23,30.29,26.62,6.42,43.14
2024-02-17,jetty_secondary,-0.525,117.255,0.01,79.57,24.72,28.05,29.82,26.26,5.86,50.04
2024-02-18,jetty_secondary,-0.525,117.255,0.01,78.93,25.75,28.43,30.71,26.52,5.23,44.55
2024-02-19,jetty_secondary,-0.525,117.255,0.03,80.4,25.62,28.59,30.92,26.22,5.14,24.22
2024-02-20,jetty_secondary,-0.525,117.255,0.22,81.29,24.43,28.66,30.76,26.61,5.52,28.88
2024-02-21,jetty_secondary,-0.525,117.255,0.13,80.1,25.1,28.83,31.08,26.97,6.11,50.2
2024-02-22,jetty_secondary,-0.525,117.255,0.09,77.84,24.83,28.88,31.61,26.32,4.25,52.18
2024-02-23,jetty_secondary,-0.525,117.255,0.31,79.24,22.89,28.84,31.17,26.3,4.22,69.56
2024-02-24,jetty_secondary,-0.525,117.255,1.99,81.51,24.29,28.9,30.99,26.9,4.87,61.78
2024-02-25,jetty_secondary,-0.525,117.255,5.68,81.1,23.27,28.82,30.6,27.31,4.6,72.78
2024-02-26,jetty_secondary,-0.525,117.255,9.01,83.77,15.16,28.2,29.82,27.04,3.77,88.04
2024-02-27,jetty_secondary,-0.525,117.255,0.96,82.32,23.58,28.03,29.21,26.85,4.16,62.99
2024-02-28,jetty_secondary,-0.525,117.255,0.22,82.13,24.84,28.51,30.23,26.89,5.85,47.04
2024-02-29,jetty_secondary,-0.525,117.255,0.56,81.95,25.2,28.85,31.04,27.13,5.33,60.07
2024-03-01,jetty_secondary,-0.525,117.255,2.55,87.98,22.67,28.07,29.43,26.76,5.06,76.86
2024-03-02,jetty_secondary,-0.525,117.255,2.42,87.17,21.66,28.11,29.54,26.77,4.08,84.85
2024-03-03,jetty_secondary,-0.525,117.255,3.92,87.16,17.4,27.85,28.82,27.09,3.72,98.55
2024-03-04,jetty_secondary,-0.525,117.255,8.09,84.35,18.02,27.82,29.03,26.74,2.92,85.34
2024-03-05,jetty_secondary,-0.525,117.255,1.96,81.28,20.52,28.43,30.08,26.91,3.74,79.25
2024-03-06,jetty_secondary,-0.525,117.255,2.93,85.27,22.8,28.06,29.47,26.58,3.15,84.9
2024-03-07,jetty_secondary,-0.525,117.255,6.1,83.16,15.07,28.73,30.67,27.18,2.92,97.14
2024-03-08,jetty_secondary,-0.525,117.255,2.6,86.88,19.28,28.23,29.17,27.28,3.8,95.51
2024-03-09,jetty_secondary,-0.525,117.255,4.98,83.5,17.39,28.49,30.09,27.11,3.87,96.12
2024-03-10,jetty_secondary,-0.525,117.255,2.45,83.52,8.34,27.34,28.06,26.74,3.29,99.58
2024-03-11,jetty_secondary,-0.525,117.255,0.11,80.39,23.58,28.65,30.91,26.62,5.19,81.06
2024-03-12,jetty_secondary,-0.525,117.255,1.01,79.73,22.5,28.76,31.03,26.67,4.87,84.01
2024-03-13,jetty_secondary,-0.525,117.255,1.38,81.2,14.43,28.23,29.77,26.61,3.73,99.22
2024-03-14,jetty_secondary,-0.525,117.255,0.48,80.21,21.09,28.56,30.4,26.91,3.57,98.13
2024-03-15,jetty_secondary,-0.525,117.255,0.62,78.06,19.06,28.59,31.0,26.75,4.16,97.46
2024-03-16,jetty_secondary,-0.525,117.255,0.35,81.87,24.37,27.95,29.82,26.35,3.38,62.33
